age,amount,fraud,M,es_barsandrestaurants,es_contents,es_fashion,es_food,es_health,es_home,es_hotelservices,es_hyper,es_leisure,es_otherservices,es_sportsandtoys,es_tech,es_transportation,es_travel
1,23.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,47.82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,26.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,19.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,15.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,32.47,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,37.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,20.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,31.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,15.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,31.72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,60.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,22.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,83.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,20.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,20.48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,41.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,12.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,10.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,210.35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,31.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,31.69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,16.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,46.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,15.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,11.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,7.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,61.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,19.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,50.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,58.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1.0998,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,19.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,35.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,46.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,11.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,30.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,37.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,27.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,51.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,17.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,90.13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,19.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,12.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,35.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,66.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,58.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,37.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,30.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,16.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,34.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,14.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,60.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,15.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,16.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,17.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1.0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,179.31,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,21.15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,18.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,36.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,12.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,17.78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,57.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,17.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,10.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,36.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,34.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,32.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,54.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,24.13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1.0998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,50.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,12.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,8.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,14.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,38.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,4.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,45.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,22.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,44.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,28.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,10.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1.0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,52.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,4.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,17.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,6.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,54.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,29.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,49.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,39.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,15.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,15.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,98.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,30.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,62.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,11.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,45.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,20.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,54.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,2.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,5.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,22.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,33.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,27.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,48.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,8.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,21.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,26.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,29.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,33.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,37.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,20.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,46.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5.99,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,11.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,19.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,40.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,20.29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,39.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,54.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,22.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,27.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,53.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,236.1474,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,40.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,50.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,20.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,202.76,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,36.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,9.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,7.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,12.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,40.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,96.04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,47.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,14.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,30.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,2.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,20.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,25.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,24.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,4.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,47.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,23.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,27.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,20.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,32.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,48.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,42.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1.0998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,13.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,2.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,57.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,13.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,32.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,39.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,30.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,31.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,9.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,44.59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,32.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,19.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,14.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,35.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,18.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,3.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,23.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,59.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,29.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,3.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,37.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,36.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,19.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,29.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,21.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,46.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,22.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,16.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,46.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,29.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,34.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,39.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,74.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,40.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,69.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,13.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,44.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,22.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,7.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,33.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,21.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,39.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,16.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,16.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,13.36,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,1.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,71.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,44.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,19.13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,43.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,10.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1.0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,63.95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,6.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,27.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,22.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,75.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,52.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,53.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,49.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,46.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,4.09,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,16.52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,28.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,23.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,11.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,24.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,31.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,7.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,4.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,124.51,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,18.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,48.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,27.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,42.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,62.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,35.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,12.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,55.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,50.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,49.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,73.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,22.76,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,31.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,40.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,27.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,30.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,36.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,33.14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,34.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,10.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,9.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,26.97,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,1.0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,41.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,25.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,55.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,19.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,54.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,20.19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,20.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,40.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,60.95,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,49.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,33.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,32.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,17.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,44.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,41.32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,9.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,31.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,43.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,60.73,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,19.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,50.69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,7.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,65.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,29.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,19.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,23.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,42.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,54.52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,12.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,34.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,27.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,30.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,21.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,103.52,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,5.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,38.18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,27.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,46.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,73.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,6.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,5.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,29.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,50.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,41.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,30.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,62.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,15.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,31.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,28.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,8.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,51.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,31.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1.0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,29.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,23.47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,45.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,47.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,33.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,51.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,7.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,35.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,45.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,7.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,73.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,33.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,3.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,33.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,46.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,13.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,8.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,24.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,27.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,19.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,13.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,10.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,16.74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,32.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,29.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,14.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
