age,gender,category,amount,fraud
3,F,es_transportation,41.93,0
4,F,es_transportation,24.78,0
1,M,es_health,19.04,0
3,F,es_transportation,25.8,0
4,F,es_transportation,20.68,0
1,F,es_transportation,12.56,0
4,M,es_transportation,1.39,0
2,M,es_transportation,19.02,0
2,M,es_transportation,44.26,0
1,F,es_transportation,38.99,0
2,M,es_transportation,32.63,0
1,M,es_health,35.32,0
2,F,es_transportation,22.45,0
4,F,es_transportation,31.66,0
5,F,es_transportation,45.54,0
4,M,es_transportation,15.65,0
2,F,es_transportation,14.35,0
2,M,es_food,61.35,0
2,F,es_food,5.09,0
2,F,es_transportation,37.65,0
2,F,es_transportation,33.62,0
2,F,es_sportsandtoys,98.96,0
2,M,es_transportation,15.29,0
1,M,es_transportation,21.95,0
2,F,es_transportation,22.53,0
1,M,es_transportation,5.76,0
3,F,es_food,84.73,0
2,F,es_transportation,59.98,0
5,F,es_transportation,34.19,0
1,M,es_wellnessandbeauty,25.53,0
6,M,es_transportation,2.56,0
1,F,es_transportation,44.75,0
3,M,es_food,57.18,0
2,M,es_transportation,50,0
5,M,es_transportation,41.4,0
5,F,es_transportation,35.47,0
6,M,es_transportation,33.89,0
2,M,es_transportation,23.61,0
2,M,es_food,1.98,0
2,M,es_transportation,25.44,0
3,M,es_transportation,23.76,0
5,F,es_transportation,47.3,0
2,F,es_transportation,32.51,0
4,M,es_transportation,11.05,0
6,M,es_tech,8.45,0
2,F,es_transportation,34.59,0
2,F,es_transportation,1.41,0
5,M,es_transportation,49.33,0
3,M,es_transportation,27.55,0
2,F,es_transportation,32.43,0
2,F,es_transportation,1.7,0
5,M,es_transportation,27.67,0
4,F,es_transportation,24.9,0
4,M,es_transportation,44.1,0
4,M,es_transportation,43.96,0
5,M,es_transportation,18.61,0
4,F,es_transportation,24.41,0
4,M,es_transportation,16.26,0
1,M,es_food,20.6,0
2,M,es_transportation,21.31,0
6,F,es_food,3.23,0
1,F,es_transportation,7.14,0
2,M,es_transportation,20.31,0
2,M,es_transportation,40.14,0
5,F,es_transportation,31.68,0
4,F,es_transportation,18.38,0
2,F,es_transportation,34.79,0
2,M,es_hyper,3.25,0
2,M,es_transportation,12.37,0
6,M,es_transportation,17.85,0
2,F,es_transportation,22.91,0
3,F,es_transportation,1.0998,0
4,F,es_food,17.74,0
2,F,es_transportation,34.38,0
3,M,es_transportation,39.08,0
4,M,es_transportation,31.57,0
5,M,es_transportation,5.59,0
6,F,es_fashion,102.13,0
4,F,es_transportation,45.37,0
2,F,es_transportation,28.64,0
3,M,es_transportation,12.21,0
4,M,es_transportation,51.37,0
4,F,es_wellnessandbeauty,61.92,0
3,M,es_transportation,56.98,0
4,M,es_transportation,6.83,0
3,F,es_transportation,19.72,0
2,F,es_home,103.67,0
2,F,es_transportation,5.44,0
4,M,es_transportation,28.55,0
1,M,es_transportation,11.63,0
4,F,es_hyper,39.61,0
4,F,es_transportation,30.75,0
2,M,es_food,19.56,0
2,M,es_transportation,27.1,0
4,F,es_wellnessandbeauty,64.85,0
5,F,es_transportation,10.59,0
2,F,es_transportation,11.39,0
3,M,es_transportation,35.73,0
3,F,es_transportation,65.99,0
2,F,es_transportation,42.16,0
4,F,es_transportation,18.9,0
2,M,es_transportation,14.02,0
3,M,es_transportation,13.48,0
2,F,es_transportation,23.86,0
2,F,es_transportation,26.84,0
2,F,es_health,107.04,0
3,M,es_transportation,4.86,0
2,F,es_transportation,17.53,0
2,M,es_transportation,61.96,0
6,M,es_transportation,52.46,0
3,M,es_transportation,49.35,0
6,M,es_transportation,1.91,0
2,F,es_transportation,21.92,0
2,F,es_transportation,21.17,0
2,F,es_transportation,17.6,0
5,F,es_transportation,2.31,0
5,M,es_transportation,28.98,0
2,F,es_transportation,5.55,0
2,M,es_transportation,53.16,0
5,F,es_transportation,15.69,0
2,F,es_transportation,37.84,0
2,F,es_transportation,22.88,0
3,M,es_hyper,17.39,0
3,F,es_transportation,39.36,0
4,F,es_transportation,33.47,0
5,F,es_hyper,47.15,0
3,M,es_transportation,38.12,0
2,F,es_transportation,5.43,0
1,M,es_transportation,1.37,0
5,F,es_transportation,6.46,0
3,M,es_transportation,27.89,0
4,F,es_transportation,23.17,0
5,F,es_transportation,18.23,0
4,F,es_transportation,49.54,0
3,F,es_transportation,18.69,0
4,M,es_transportation,30.91,0
5,M,es_transportation,14.33,0
4,M,es_transportation,15.07,0
3,M,es_fashion,134.22,0
3,F,es_transportation,4.06,0
3,F,es_transportation,34.95,0
2,F,es_transportation,13,0
3,M,es_transportation,1.1,0
3,M,es_transportation,35.95,0
3,M,es_transportation,27.49,0
5,F,es_transportation,27.16,0
2,M,es_transportation,10.84,0
3,M,es_transportation,18.06,0
2,M,es_transportation,48.36,0
1,M,es_health,80.53,0
2,F,es_transportation,45.59,0
3,M,es_health,144.29,0
5,F,es_transportation,23.73,0
3,M,es_transportation,17.35,0
4,F,es_transportation,22.88,0
4,M,es_transportation,28.28,0
5,F,es_transportation,19.88,0
6,F,es_transportation,23.79,0
4,M,es_transportation,49.71,0
2,F,es_transportation,50.5,0
4,M,es_transportation,2.75,0
3,M,es_transportation,42.56,0
2,F,es_transportation,51.15,0
4,M,es_transportation,42.95,0
3,F,es_transportation,19.98,0
5,F,es_transportation,30.83,0
2,F,es_food,66.81,0
1,M,es_transportation,13.04,0
3,F,es_transportation,35.99,0
5,M,es_transportation,30.41,0
6,F,es_transportation,47.78,0
1,F,es_transportation,24.98,0
4,M,es_transportation,36.94,0
3,F,es_transportation,2.08,0
5,M,es_transportation,14.33,0
2,M,es_transportation,10.77,0
4,M,es_transportation,3.12,0
3,F,es_transportation,41.47,0
4,F,es_transportation,55.52,0
2,M,es_transportation,28.51,0
5,F,es_transportation,32.1,0
4,M,es_transportation,29.06,0
1,M,es_transportation,22.23,0
4,F,es_transportation,50.17,0
4,M,es_transportation,2.66,0
5,M,es_transportation,14.82,0
4,M,es_wellnessandbeauty,32.47,0
5,F,es_wellnessandbeauty,154.98,0
1,F,es_barsandrestaurants,24.52,0
2,F,es_transportation,40.64,0
1,M,es_transportation,34.45,0
4,F,es_transportation,12.75,0
5,F,es_transportation,30.67,0
3,M,es_transportation,9.07,0
5,F,es_transportation,31.42,0
2,M,es_transportation,1.38,0
2,F,es_transportation,1.0998,0
1,F,es_barsandrestaurants,42.82,0
1,M,es_food,30.82,0
5,F,es_transportation,25.06,0
4,F,es_transportation,4.06,0
5,M,es_transportation,1.0998,0
1,F,es_sportsandtoys,131.53,0
2,F,es_transportation,22.24,0
5,M,es_transportation,42.83,0
5,M,es_transportation,18.34,0
3,M,es_transportation,16.84,0
2,M,es_transportation,15.5,0
5,M,es_transportation,18.23,0
4,F,es_transportation,30.27,0
1,F,es_transportation,51.89,0
4,F,es_transportation,42.64,0
1,F,es_transportation,24.97,0
4,M,es_transportation,39.98,0
2,M,es_transportation,26.75,0
3,F,es_transportation,3.6,0
3,F,es_contents,72.32,0
3,M,es_transportation,3.31,0
5,M,es_transportation,13.98,0
3,M,es_transportation,43.7,0
2,F,es_transportation,18.49,0
4,F,es_transportation,24.48,0
3,M,es_transportation,34.66,0
3,F,es_transportation,27.63,0
2,F,es_transportation,20.91,0
U,E,es_transportation,37.11,0
1,M,es_transportation,70.24,0
6,M,es_transportation,29.73,0
1,F,es_transportation,22.2,0
2,F,es_transportation,30.13,0
2,F,es_food,49.44,0
2,F,es_health,78.78,0
3,M,es_barsandrestaurants,10.54,0
5,F,es_transportation,8.47,0
1,F,es_transportation,34.92,0
5,F,es_transportation,9.22,0
3,F,es_transportation,59.43,0
6,F,es_transportation,35.45,0
4,F,es_transportation,11.12,0
4,F,es_tech,155.97,0
3,F,es_food,13.05,0
U,E,es_transportation,16.62,0
4,F,es_transportation,40.37,0
6,M,es_transportation,1.0998,0
2,M,es_transportation,41.22,0
3,M,es_transportation,55.3,0
3,F,es_food,46.49,0
2,M,es_transportation,16.81,0
5,M,es_transportation,51.19,0
2,F,es_transportation,46.83,0
2,F,es_transportation,32.58,0
3,F,es_fashion,61.17,0
6,M,es_transportation,62.71,0
4,F,es_transportation,13.53,0
5,F,es_transportation,28.15,0
4,F,es_transportation,24.49,0
2,F,es_transportation,35.47,0
2,F,es_transportation,15.92,0
2,F,es_transportation,1.91,0
2,F,es_transportation,44.2,0
4,M,es_transportation,2.19,0
2,F,es_transportation,37.92,0
2,F,es_transportation,28.07,0
3,M,es_health,89.17,0
2,M,es_transportation,13.17,0
U,E,es_transportation,25.66,0
2,F,es_transportation,31.65,0
4,M,es_transportation,19.19,0
2,M,es_transportation,52.03,0
5,M,es_transportation,31.9,0
4,F,es_transportation,7.35,0
4,F,es_transportation,42.6,0
5,M,es_transportation,56.04,0
3,M,es_transportation,43.81,0
2,M,es_transportation,31.64,0
2,M,es_transportation,49.72,0
3,F,es_transportation,38.46,0
6,F,es_food,41.59,0
3,F,es_food,17.35,0
4,F,es_transportation,34.46,0
1,F,es_transportation,23.24,0
6,M,es_transportation,40.26,0
6,F,es_transportation,16.2,0
4,M,es_transportation,24.54,0
2,M,es_transportation,1.22,0
2,F,es_fashion,4.95,0
4,F,es_transportation,20.26,0
4,M,es_transportation,6.68,0
3,F,es_transportation,17.2,0
2,M,es_transportation,46.07,0
2,F,es_transportation,29.73,0
3,M,es_transportation,36.79,0
4,M,es_food,32.16,0
2,F,es_transportation,43.25,0
2,M,es_transportation,45.58,0
4,M,es_transportation,26.29,0
2,F,es_transportation,12.94,0
1,M,es_transportation,15.22,0
2,M,es_transportation,3.94,0
3,M,es_transportation,63.75,0
2,F,es_transportation,30.32,0
2,F,es_barsandrestaurants,35.81,0
2,F,es_transportation,61.17,0
5,F,es_transportation,39.44,0
2,M,es_transportation,39.17,0
2,F,es_transportation,1.0998,0
3,M,es_transportation,43.97,0
3,F,es_hyper,80.69,0
4,F,es_transportation,15.19,0
3,F,es_transportation,2.15,0
3,F,es_food,10.07,0
1,F,es_transportation,4.66,0
3,F,es_transportation,4.6,0
2,F,es_transportation,19.11,0
4,F,es_transportation,12.86,0
1,F,es_health,16.33,0
3,M,es_health,37.77,0
4,M,es_transportation,38.95,0
2,M,es_transportation,43.48,0
3,F,es_wellnessandbeauty,27.57,0
3,F,es_transportation,2.41,0
3,M,es_transportation,13.39,0
3,M,es_transportation,73.85,0
4,F,es_transportation,21.46,0
5,M,es_transportation,12.97,0
3,M,es_transportation,32.85,0
4,F,es_transportation,8.67,0
4,F,es_transportation,6.47,0
2,M,es_transportation,4.15,0
3,M,es_fashion,32.48,0
2,F,es_transportation,50.99,0
3,F,es_transportation,13.18,0
3,F,es_transportation,22.55,0
3,F,es_transportation,5.56,0
3,M,es_transportation,92.15,0
4,F,es_wellnessandbeauty,32.51,0
4,F,es_transportation,49.24,0
4,F,es_wellnessandbeauty,3.8,0
5,F,es_transportation,15.08,0
2,M,es_transportation,22.89,0
3,F,es_transportation,78.22,0
2,M,es_food,27.62,0
1,F,es_transportation,38.86,0
2,M,es_transportation,13.98,0
3,M,es_transportation,19.33,0
5,F,es_transportation,11.45,0
4,F,es_fashion,110.06,0
4,M,es_transportation,14.9,0
2,F,es_transportation,21.76,0
4,F,es_transportation,36.43,0
2,F,es_health,117.05,0
1,M,es_transportation,43.39,0
2,F,es_fashion,29.63,0
3,F,es_transportation,47.48,0
2,M,es_transportation,1.0998,0
2,M,es_transportation,23.19,0
2,F,es_transportation,11.32,0
5,F,es_transportation,1.0998,0
3,F,es_health,134.26,0
4,F,es_transportation,22.7,0
2,M,es_wellnessandbeauty,58.43,0
4,F,es_transportation,28.04,0
4,M,es_transportation,9.17,0
2,F,es_transportation,38.89,0
1,F,es_transportation,61.86,0
2,F,es_transportation,14.77,0
3,M,es_transportation,59.22,0
2,F,es_transportation,34.16,0
2,F,es_transportation,25.78,0
4,F,es_transportation,1.34,0
2,F,es_transportation,1.0998,0
3,F,es_sportsandtoys,129.02,0
2,M,es_food,2.78,0
4,F,es_transportation,38.58,0
2,M,es_barsandrestaurants,66.76,0
3,M,es_barsandrestaurants,18.47,0
2,M,es_transportation,7.62,0
3,F,es_transportation,18.59,0
2,F,es_food,21.56,0
2,F,es_transportation,49.52,0
3,F,es_transportation,42.4,0
5,M,es_transportation,29.43,0
1,F,es_transportation,43.42,0
4,M,es_transportation,28.82,0
2,M,es_transportation,1.0998,0
2,F,es_transportation,36.88,0
4,F,es_transportation,18.04,0
3,F,es_hyper,43.26,0
2,M,es_transportation,56.66,0
3,M,es_transportation,56.55,0
2,F,es_transportation,12.33,0
6,M,es_transportation,39.04,0
2,M,es_transportation,3.05,0
1,M,es_transportation,57.32,0
2,M,es_transportation,45.27,0
2,F,es_transportation,43.47,0
1,M,es_transportation,23.81,0
5,F,es_transportation,41.13,0
1,F,es_transportation,34.37,0
2,F,es_transportation,36.54,0
2,M,es_food,52.56,0
2,F,es_transportation,43.79,0
3,F,es_transportation,5.07,0
5,M,es_transportation,1.0998,0
3,F,es_transportation,41.07,0
5,F,es_transportation,37.79,0
2,F,es_transportation,5.92,0
2,M,es_transportation,29.16,0
5,M,es_fashion,29.78,0
2,M,es_transportation,27.24,0
1,F,es_transportation,36.56,0
5,M,es_transportation,45.67,0
1,M,es_food,10.5,0
2,M,es_transportation,8.63,0
4,F,es_transportation,4.71,0
5,F,es_wellnessandbeauty,89.17,0
2,M,es_transportation,37.29,0
1,F,es_transportation,27.41,0
4,F,es_transportation,33.09,0
2,F,es_transportation,46.16,0
2,F,es_transportation,44.98,0
2,F,es_transportation,24.96,0
3,M,es_health,77.27,0
1,F,es_transportation,52.71,0
2,F,es_transportation,7.65,0
4,M,es_transportation,43.07,0
6,M,es_transportation,14.93,0
4,M,es_transportation,36.2,0
2,F,es_transportation,9.92,0
4,M,es_transportation,44.12,0
2,M,es_transportation,43.6,0
1,F,es_wellnessandbeauty,72.18,0
2,M,es_transportation,19.47,0
2,F,es_tech,141.17,0
4,M,es_transportation,28.82,0
6,F,es_transportation,1.0998,0
2,F,es_transportation,7.21,0
2,F,es_transportation,33.27,0
4,M,es_transportation,52.76,0
2,F,es_transportation,24.49,0
2,F,es_transportation,46.13,0
2,F,es_barsandrestaurants,89.32,0
5,M,es_transportation,27.56,0
5,M,es_hyper,86.89,0
3,M,es_tech,199.3,0
3,F,es_transportation,52.35,0
2,M,es_transportation,29.04,0
2,F,es_transportation,51.95,0
4,F,es_transportation,21.25,0
2,M,es_home,236.1474,0
2,M,es_transportation,8.85,0
5,M,es_transportation,22.39,0
6,F,es_transportation,46.97,0
3,M,es_transportation,57.65,0
4,F,es_transportation,69.44,0
2,F,es_transportation,29.13,0
5,F,es_transportation,38,0
3,M,es_transportation,34.49,0
3,F,es_transportation,15.24,0
3,M,es_transportation,31.96,0
3,F,es_transportation,20.89,0
5,F,es_transportation,34.26,0
2,F,es_transportation,89.07,0
3,M,es_transportation,39.26,0
4,M,es_transportation,42.31,0
2,F,es_transportation,25.8,0
2,M,es_transportation,12.88,0
4,M,es_hyper,63.74,0
4,M,es_transportation,3.82,0
6,F,es_barsandrestaurants,81.54,0
3,F,es_transportation,14.88,0
3,M,es_transportation,62.83,0
3,M,es_transportation,11.37,0
6,F,es_transportation,14.67,0
4,F,es_wellnessandbeauty,85.65,0
2,F,es_transportation,5.01,0
4,M,es_transportation,22.16,0
3,F,es_transportation,44.43,0
5,M,es_transportation,24.19,0
3,M,es_food,127.88,0
4,M,es_transportation,57.22,0
2,F,es_barsandrestaurants,78.14,0
3,F,es_transportation,43.94,0
2,F,es_transportation,16.79,0
6,F,es_transportation,34.51,0
4,F,es_transportation,34.81,0
4,F,es_transportation,34.86,0
2,F,es_transportation,3.92,0
4,M,es_transportation,51.71,0
2,F,es_transportation,61.09,0
4,M,es_barsandrestaurants,25.41,0
3,F,es_transportation,38.81,0
1,M,es_transportation,27.2,0
4,F,es_transportation,11.16,0
4,F,es_transportation,57.08,0
2,M,es_transportation,24.23,0
3,M,es_health,72.47,0
4,F,es_food,36.11,0
3,M,es_transportation,33.98,0
3,M,es_transportation,9.33,0
2,M,es_sportsandtoys,105.6,0
2,M,es_transportation,32.06,0
2,F,es_transportation,25.81,0
3,F,es_transportation,53.54,0
4,M,es_transportation,7.46,0
3,F,es_transportation,40,0
4,F,es_transportation,32.19,0
4,M,es_health,56.39,0
3,F,es_transportation,43.62,0
2,F,es_transportation,15.33,0
3,M,es_transportation,31.97,0
3,M,es_transportation,32.13,0
1,M,es_transportation,36.38,0
3,F,es_transportation,64.41,0
4,F,es_transportation,10.53,0
U,E,es_transportation,6.35,0
1,M,es_transportation,39.42,0
2,F,es_transportation,25.95,0
3,M,es_transportation,33.27,0
1,F,es_hyper,1.0998,0
2,M,es_transportation,55.76,0
6,M,es_transportation,29.43,0
5,M,es_transportation,20.33,0
2,M,es_transportation,55.64,0
5,F,es_transportation,44.97,0
2,M,es_transportation,67.13,0
3,M,es_transportation,15.88,0
2,F,es_transportation,40.25,0
3,F,es_wellnessandbeauty,172.61,0
2,F,es_transportation,1.74,0
3,F,es_transportation,27.8,0
6,M,es_transportation,5.67,0
3,F,es_transportation,16.06,0
2,F,es_transportation,31.46,0
4,F,es_transportation,33.73,0
2,F,es_transportation,19.1,0
2,M,es_transportation,15.13,0
6,M,es_transportation,34.27,0
2,F,es_transportation,19.22,0
1,F,es_transportation,16.95,0
4,F,es_transportation,59.82,0
2,F,es_transportation,11.04,0
3,F,es_transportation,55.78,0
3,M,es_transportation,6.66,0
2,M,es_transportation,14.9,0
4,M,es_health,137.22,0
3,M,es_transportation,51.4,0
2,F,es_transportation,15.79,0
1,F,es_transportation,41.25,0
1,F,es_transportation,3.39,0
2,M,es_transportation,17.49,0
2,M,es_transportation,66.3,0
3,M,es_transportation,9.19,0
3,M,es_otherservices,74.36,0
2,M,es_transportation,13.08,0
1,M,es_transportation,27.49,0
3,M,es_transportation,40.89,0
5,M,es_transportation,61.92,0
3,M,es_transportation,15.75,0
4,M,es_fashion,11.59,0
3,M,es_transportation,7.45,0
6,F,es_transportation,23.62,0
1,F,es_transportation,28.49,0
2,M,es_food,1.0998,0
2,F,es_transportation,35.2,0
3,M,es_transportation,36.79,0
2,M,es_transportation,31.12,0
4,F,es_transportation,44.21,0
2,F,es_transportation,44.01,0
2,F,es_transportation,40.23,0
3,M,es_transportation,36.19,0
2,M,es_transportation,38.88,0
6,M,es_transportation,44.72,0
2,F,es_transportation,29.89,0
3,F,es_transportation,5.4,0
4,F,es_transportation,38.66,0
2,M,es_transportation,12.12,0
2,M,es_food,42.83,0
2,F,es_transportation,11.7,0
5,F,es_transportation,69.16,0
4,F,es_transportation,6.18,0
4,M,es_transportation,59.82,0
2,M,es_transportation,21.09,0
3,F,es_transportation,20.45,0
5,M,es_transportation,43.69,0
5,F,es_transportation,17.16,0
5,M,es_transportation,19.92,0
2,M,es_transportation,2.86,0
3,F,es_transportation,26.62,0
3,M,es_transportation,4.98,0
2,F,es_transportation,51.5,0
2,M,es_transportation,64.84,0
5,F,es_transportation,21.64,0
3,M,es_food,11,0
2,M,es_transportation,52.89,0
5,M,es_transportation,12.66,0
2,M,es_transportation,19.82,0
0,M,es_transportation,20.66,0
2,F,es_transportation,65.79,0
3,M,es_transportation,1.0998,0
3,F,es_transportation,36.82,0
2,M,es_transportation,26.17,0
2,M,es_health,236.1474,0
3,M,es_transportation,7.93,0
3,M,es_transportation,5.63,0
4,M,es_transportation,51.03,0
5,M,es_transportation,35.52,0
2,F,es_transportation,52.27,0
2,M,es_food,14.86,0
4,F,es_transportation,20.01,0
4,F,es_transportation,10.97,0
3,F,es_transportation,54.03,0
4,F,es_transportation,29.93,0
5,M,es_transportation,40.18,0
2,M,es_transportation,17.71,0
3,F,es_transportation,14.19,0
4,M,es_transportation,8.84,0
3,M,es_transportation,20.77,0
1,F,es_transportation,27.38,0
3,F,es_transportation,11.28,0
5,F,es_home,132.79,0
2,M,es_transportation,50.58,0
2,F,es_transportation,11.88,0
3,M,es_transportation,82.13,0
4,F,es_transportation,47.18,0
3,F,es_transportation,39.18,0
2,F,es_transportation,11.83,0
5,F,es_transportation,34.98,0
2,F,es_transportation,21.59,0
3,M,es_transportation,54.44,0
1,F,es_transportation,23.37,0
4,M,es_transportation,31.59,0
1,M,es_transportation,15.62,0
2,M,es_transportation,37.21,0
2,F,es_transportation,14.91,0
2,F,es_transportation,13.6,0
